"kickLength","hangTime","speedOfClosestCoverage","distanceToClosestCoverage","netCoverage","kickTeamWithin5","receivingTeamWithin5","yardsTillTouchdown","gameId","playId"
63,NA,9.28,41.7330720172862,0,0,0,66,2019120500,485
61,NA,9.72,30.46174321998,-1,0,1,76,2019120500,1389
51,NA,6.77,16.9007366703348,-1,0,1,84,2019120500,2121
35,NA,7.35,21.7777983276547,0,0,0,63,2019120500,4251
69,3.81,8.67,39.5871519561587,0,0,0,79,2019120800,2512
69,4.13,9.11,38.4304163391447,0,0,0,84,2019120800,2818
66,4.18,9.64,34.6161017447083,0,0,0,80,2019120800,2939
7,NA,4.43,1.55128978595232,0,4,4,42,2019120800,3719
2,NA,5.09,0.790253124005213,-2,1,3,32,2019120800,4364
57,3.51,8.88,22.5575042945801,0,0,0,73,2019120801,36
70,3.9,9.36,35.2685086160444,0,0,0,83,2019120801,573
40,4.25,8.12,7.79964742792904,-2,0,2,73,2019120801,1137
67,3.84,8.81,32.7195385053029,0,0,0,80,2019120801,2316
60,3.88,10.38,26.4477938588458,0,0,0,78,2019120801,3571
67,3.84,8.62,39.7211845241302,0,0,0,77,2019120802,245
60,4.23,8.9,30.0531562402354,0,0,0,76,2019120802,594
68,3.75,9.55,40.006990639137,0,0,0,81,2019120802,803
64,4.15,8.39,33.6592929218663,0,0,0,82,2019120802,1518
66,4.29,7.56,35.9915128884575,0,0,0,77,2019120802,4195
10,NA,6.35,1.7585505395069,2,5,3,45,2019120802,4377
66,3.35,9.64,41.2191569540184,0,0,0,92,2019120803,363
12,NA,4.98,5.1832518750298,-1,0,1,47,2019120803,3768
60,4.33,9.87,26.3067177732229,0,0,0,57,2019120804,2197
56,NA,7.63,24.1747678375615,0,0,0,68,2019120805,2272
49,3.94,8.78,17.6568400343889,0,0,0,70,2019120805,2394
17,NA,6.65,1.14280357017293,3,3,0,52,2019120805,4054
69,3.9,8.44,40.9312838792042,0,0,0,73,2019120806,36
70,3.8,8.76,39.9697535644142,0,0,0,54,2019120806,530
70,4.23,8.38,37.6529534034184,0,0,0,84,2019120806,1128
65,4.09,8.88,31.5725846265395,0,0,0,79,2019120806,2289
60,4.2,7.52,28.1756845524647,0,0,0,76,2019120806,4239
51,3.97,8.72,20.9616125333907,-1,0,1,73,2019120807,1211
62,4.16,9.11,30.4425179641895,0,0,0,77,2019120807,3308
62,4.2,9.47,26.4055316174471,0,0,0,79,2019120809,367
56,NA,6.95,18.0693801775268,0,0,0,79,2019120809,2012
68,3.96,9.89,39.1751668790319,0,0,0,84,2019120809,2073
62,NA,8.82,38.9192420275627,0,0,0,70,2019120809,2191
62,3.71,9.94,32.4487935060766,0,0,0,73,2019120809,2668
60,4.05,8.64,29.8045130810755,0,0,0,81,2019120809,2871
64,4.06,8.76,30.4269962368946,0,0,0,77,2019120810,36
64,4.08,8.78,32.520678037212,0,0,0,80,2019120810,529
65,4.14,9.53,30.3071295242555,0,0,0,88,2019120810,1925
61,4.13,9.38,26.8460518512499,0,0,0,84,2019120810,3336
66,3.87,10.14,36.7386036751535,0,0,0,70,2019120811,256
62,4.06,9.55,29.4478522137014,0,0,0,71,2019120811,3120
63,3.99,9.28,31.1349722980445,0,0,0,82,2019120811,3713
64,4.01,9.12,34.9508569279782,0,0,0,73,2019120812,54
63,4.12,8.91,27.8115731306232,0,0,0,83,2019120813,3629
65,3.99,9.19,32.8702981428523,0,0,0,72,2019120900,1432
62,NA,8.81,30.9786539410608,0,0,0,64,2019112800,2003
50,3.5,8.03,24.1170686444269,0,0,0,83,2019112800,4033
68,3.62,9.2,41.7790497737802,0,0,0,71,2019112801,2202
67,3.99,9.08,33.2332965563153,0,0,0,55,2019112802,267
65,3.87,8.14,36.0984542605359,0,0,0,91,2019112802,2136
60,4.01,8.17,25.5445649796586,0,0,0,74,2019120100,36
64,4.13,9.44,33.4904434130096,0,0,0,79,2019120100,243
59,NA,8.53,32.2757896882478,0,0,0,89,2019120101,674
68,3.74,9.72,40.1907078813001,0,0,0,92,2019120102,796
58,4.07,9.79,28.8522650757267,0,0,0,90,2019120102,1638
52,3.98,9.64,20.7248281054391,0,0,0,62,2019120102,2059
54,NA,8.98,29.4618617877418,0,0,0,74,2019120103,3618
55,4.25,8.12,23.44397577204,0,0,0,76,2019120105,585
54,4.41,8.76,21.2397575315727,0,0,0,66,2019120105,2003
59,4.06,9.09,28.5659517607938,0,0,0,85,2019120105,2304
32,NA,7.64,15.1217194789481,-1,0,1,66,2019120106,2183
11,NA,5.01,0.985088828481984,0,3,3,47,2019120106,2243
13,NA,8.49,3.07605266534889,-1,2,3,63,2019120106,4291
61,3.83,8.88,5.3032914308003,0,0,0,78,2019120107,36
64,4.15,9.42,31.5931084257311,0,0,0,66,2019120107,702
62,3.94,9.7,31.23907969195,0,0,0,76,2019120107,860
63,4.01,8.52,33.2441934779594,0,0,0,75,2019120107,1193
60,3.87,8.37,27.5594938269918,0,0,0,76,2019120107,1665
58,3.96,8.09,28.6319140121648,0,0,0,73,2019120107,2027
60,4.08,9.71,28.8355232309039,0,0,0,78,2019120107,2945
57,3.78,9.7,29.3602758842624,0,0,0,76,2019120107,3419
58,4.22,8.48,27.1702962810493,0,0,0,59,2019120110,442
65,4.12,9.5,33.4358864096647,0,0,0,83,2019120110,1155
60,4.34,9.36,26.6975092471189,-1,0,1,80,2019120110,1448
55,4.28,9.49,23.989533134265,0,0,0,69,2019120110,2059
67,4.18,9.42,32.5980198785141,0,0,0,82,2019120110,2953
7,NA,0.21,0.309999999999999,2,5,3,42,2019120111,3957
63,3.93,7.61,34.3495269254178,0,0,0,74,2019120200,36
65,4.05,7.51,33.3900973343894,0,0,0,73,2019120200,1310
65,4.05,8.26,30.0982873266902,0,0,0,78,2019120200,2271
62,4.1,9.22,28.1343988739763,0,0,0,78,2019120200,2499
51,NA,9.04,29.0644748791372,0,0,0,69,2019120200,4134
59,4.21,9.42,24.9915685782225,-1,0,1,76,2019112100,1685
51,NA,9.18,37.8088256892488,0,0,0,72,2019112100,2686
15,NA,5.27,5.63992907756826,-1,0,1,50,2019112400,4654
57,NA,8.66,36.7501741492472,0,0,0,69,2019112401,1231
49,3.97,8.61,19.7506480906324,0,0,0,59,2019112401,2036
67,3.55,9.21,37.6540728208782,0,0,0,75,2019112401,2286
54,3.11,9.08,33.83124295677,0,0,0,73,2019112401,2641
48,NA,9.58,28.1274563371806,0,0,0,72,2019112401,3672
66,4.38,8.61,32.304009039127,0,0,0,82,2019112402,3106
61,4.12,8.22,29.0350684517878,0,0,0,77,2019112403,36
68,4.01,9.12,37.2418648834883,0,0,0,93,2019112403,1473
64,3.81,8.76,35.936246325959,0,0,0,77,2019112403,2336
67,3.98,9.55,38.6342982335644,0,0,0,85,2019112404,3288
34,3.22,8.85,9.03550773338168,0,0,0,66,2019112404,4460
63,4.24,9.88,30.4199293227318,0,0,0,71,2019112405,2925
66,3.89,9.54,36.0894915453238,0,0,0,79,2019112406,1673
65,4.08,9.29,32.8861749067902,0,0,0,81,2019112406,2107
63,4.25,7.15,29.2601093641155,0,0,0,84,2019112406,2273
64,4.15,9.52,30.7642276028507,0,0,0,87,2019112406,2636
63,4.14,8.57,30.3586182162496,0,0,0,76,2019112406,2710
66,4.12,7.96,35.5696120304959,0,0,0,76,2019112407,597
53,4.36,7.57,23.1894135329033,0,0,0,70,2019112407,1364
66,3.73,9.12,35.5401885194775,0,0,0,72,2019112408,36
63,4.1,9.64,31.3898789421049,0,0,0,75,2019112408,1227
63,NA,10.08,37.2776461166743,0,0,0,64,2019112408,1812
62,3.66,10.07,32.3194446115647,0,0,0,83,2019112408,1995
63,3.97,9.03,27.2419033843085,0,0,0,93,2019112408,2165
65,3.84,9.84,32.5733526060797,0,0,0,70,2019112408,2238
65,3.72,9.49,35.3066226082303,0,0,0,74,2019112408,2437
54,2.97,9.93,9.62809430780567,0,0,0,89,2019112408,3699
49,4.18,9.4,16.6755869461917,-1,0,1,64,2019112409,2041
54,4.38,7.35,3.09027506866299,0,1,1,89,2019112409,3260
61,4.06,8.74,27.1861913478148,0,0,0,75,2019112410,1825
54,3.79,8.4,26.6073241796314,0,0,0,63,2019112411,46
66,3.76,8.48,35.1535858768348,0,0,0,72,2019112411,2056
58,4.16,6.91,23.2422029936923,0,0,0,74,2019112411,3192
13,NA,5.41,4.87923149686506,0,1,1,48,2019112411,4247
64,3.79,9.35,32.5520629146603,0,0,0,76,2019112500,1544
57,NA,9.75,30.2212921629767,0,0,0,71,2019112500,1997
59,4.17,9.72,28.0557302524814,0,0,0,78,2019111400,35
60,4.21,9.1,29.6582012266422,0,0,0,79,2019111400,398
66,3.95,9.16,35.9990180421633,0,0,0,73,2019111400,2357
61,4.31,7.99,28.736736070751,0,0,0,74,2019111400,3027
58,3.9,8.84,29.7579602795622,-1,0,1,68,2019111700,38
58,3.88,9.91,28.7397877514779,0,0,0,78,2019111700,2324
53,4.03,9.7,14.6227220448178,0,0,0,87,2019111700,4055
62,3.82,9.34,32.8021965727907,0,0,0,74,2019111701,1447
68,3.87,9.58,36.584708554258,0,0,0,92,2019111701,1875
66,3.85,8.54,36.5198932090443,0,0,0,76,2019111701,2279
69,4.08,9.33,38.2999216709382,0,0,0,85,2019111702,1884
20,NA,5.75,9.3761665940831,-2,0,2,85,2019111702,2281
67,4.06,8.99,35.7964649092616,0,0,0,82,2019111702,2950
66,3.61,9.81,37.7259857392752,0,0,0,76,2019111703,476
61,4.06,8.15,26.6926750251825,0,0,0,77,2019111703,2090
64,4.14,9.03,27.5502105255114,0,0,0,89,2019111703,3981
60,4,10.58,27.5713202440507,0,0,0,91,2019111704,215
64,3.82,9.21,33.4010688451732,0,0,0,75,2019111704,651
66,3.99,8.27,35.1316111216096,0,0,0,0,2019111704,2047
71,3.8,9.64,43.8504412748606,0,0,0,62,2019111704,3222
64,3.78,8.26,35.2520354022289,0,0,0,50,2019111704,3486
62,4.06,8.11,27.4045616640734,0,0,0,73,2019111707,340
65,3,9.44,41.712472954741,0,0,0,73,2019111707,1439
62,4.01,9.1,29.6852050691923,0,0,0,70,2019111707,2177
65,3.71,9.05,37.0771412058697,0,0,0,81,2019111707,2358
63,4.03,8.57,30.2650061952744,-1,0,1,89,2019111707,3352
59,4.08,7.78,28.8484938948292,0,0,0,69,2019111707,3472
51,3.84,8.74,19.9893021388942,0,0,0,73,2019111707,3670
65,NA,9.19,38.3415975149706,0,0,0,90,2019111709,1309
68,4.45,9.02,34.2935008419963,0,0,0,65,2019111709,1794
66,3.95,9.79,34.4592571016846,0,0,0,76,2019111710,1097
60,NA,9.03,39.7649418458018,0,0,0,72,2019111710,1870
66,4.09,7.76,37.2904920857851,0,0,0,84,2019111710,2289
65,4.15,7.84,32.5695870406734,0,0,0,74,2019111710,2559
72,4.3,8.38,35.316624980312,0,0,0,71,2019111711,54
49,NA,8.28,36.5749231031317,0,0,0,68,2019111711,1663
64,NA,8.72,34.1188305778495,0,0,0,72,2019111711,1993
73,3.87,9.08,43.809370002318,0,0,0,85,2019111711,3643
67,4.17,9.75,35.7889885299934,0,0,0,77,2019111800,38
62,4.11,9.46,27.2764092211567,0,0,0,78,2019111800,2514
62,4.24,8.67,31.1084313330004,0,0,0,81,2019110700,45
60,4.23,9.49,27.1136017526259,0,0,0,80,2019110700,451
68,4.19,9.23,35.030805015015,0,0,0,91,2019110700,2411
58,3.66,8.29,32.3570208764651,0,0,0,70,2019110700,3034
58,3.95,9.01,30.2670414807923,0,0,0,75,2019110700,3692
63,4.1,9.36,30.1399552089913,0,0,0,80,2019111000,1832
68,4.28,9.29,35.8703568423845,0,0,0,70,2019111000,3971
68,4.09,8.15,33.5323500518529,0,0,0,74,2019111001,189
60,3.92,9.8,25.1300318344406,0,0,0,76,2019111001,588
57,4.26,7.03,27.3198261341466,-1,0,1,74,2019111001,1789
63,3.98,8.48,31.776546382513,0,0,0,51,2019111001,2703
67,5,8.3,30.5286308241952,0,0,0,69,2019111002,2386
66,3.91,9.21,33.425562074556,0,0,0,65,2019111003,36
58,4.09,9.16,26.6824530356562,0,0,0,72,2019111003,1308
63,NA,8.47,24.1982644005722,0,0,0,82,2019111003,2909
63,4.03,7.45,34.1465737666314,0,0,0,80,2019111004,1214
66,4.1,8.16,36.4426467205663,0,0,0,80,2019111004,3857
59,4.31,9.01,26.552741854656,0,0,0,83,2019111005,1565
64,4.25,6.73,31.7687409256332,0,0,0,81,2019111005,2714
73,3.88,8.75,42.052615852049,0,0,0,93,2019111006,2261
61,3.79,9.83,30.3521350155141,0,0,0,85,2019111007,1314
50,4.36,8.33,18.5880956528634,0,0,0,87,2019111007,2069
56,4.35,8.2,24.5631634770442,0,0,0,74,2019111007,2532
59,3.72,10.05,30.3861711967796,0,0,0,74,2019111007,3524
46,NA,7.52,24.5915269961017,0,0,0,62,2019111007,4185
62,4.2,8.12,28.4173626503235,0,0,0,77,2019111009,153
61,4.21,8.77,29.463937279325,0,0,0,77,2019111009,1188
66,4.06,9.22,31.6230248395058,0,0,0,74,2019111009,2731
66,4.2,9.32,32.6423559198781,0,0,0,68,2019111009,4025
61,4.08,6.77,27.7522071194347,0,0,0,66,2019111009,4509
67,4.01,9.45,36.5073376186213,0,0,0,73,2019111010,1411
54,3.74,8.93,29.0666853975475,0,0,0,71,2019111100,818
60,NA,9.52,29.9509265299089,0,0,0,92,2019111100,4406
66,4.02,8.93,33.0048072256149,0,0,0,71,2019103100,36
54,3.88,9.47,25.6237721657058,-1,0,1,74,2019103100,1015
60,4.02,9.17,28.8971175033082,0,0,0,72,2019103100,2203
60,4.07,8.83,29.680082547055,0,0,0,83,2019103100,3631
55,3.96,8.91,25.4661854230271,0,0,0,74,2019103100,3919
65,4.24,8.81,31.293836453845,0,0,0,81,2019110300,38
62,4.25,8.23,26.6849864155858,0,0,0,75,2019110300,1981
65,3.87,10.12,33.8535729281268,0,0,0,82,2019110301,393
63,3.69,8.36,36.0405022162566,0,0,0,82,2019110301,880
70,3.97,9.06,35.1775169675178,0,0,0,39,2019110301,1115
57,NA,9.99,31.3846538932645,0,0,0,70,2019110301,1431
53,NA,9.51,29.8720354177615,0,0,0,64,2019110301,1738
64,3.96,8.58,30.9460498286938,0,0,0,67,2019110302,2257
68,3.98,9.17,33.2226699709701,0,0,0,85,2019110302,2810
68,3.69,9.4,37.0367722675721,0,0,0,83,2019110302,3236
49,3.71,9.93,19.8241494142876,0,0,0,90,2019110302,3467
55,3.87,9.36,26.2616069576863,0,0,0,80,2019110303,927
67,3.95,9.33,38.5361855922456,0,0,0,74,2019110303,2305
65,3.98,8.98,34.504662003851,0,0,0,62,2019110303,2346
66,4.1,7.93,35.9008634993645,0,0,0,72,2019110303,2561
49,3.82,9.06,20.289159667172,0,0,0,92,2019110304,379
61,3.96,8.44,32.4105198970951,0,0,0,18,2019110304,1983
55,3.55,9.06,28.69504661087,0,0,0,50,2019110304,2273
56,NA,8.44,25.5013431018839,0,0,0,84,2019110304,2387
63,4.29,7.53,30.0427029409805,0,0,0,76,2019110304,2859
46,3.38,8.18,23.2229412435204,0,0,0,52,2019110304,3833
11,NA,6.31,4.25465627283803,-1,1,2,46,2019110304,4382
53,4.02,9.64,22.0228971754399,0,0,0,73,2019110305,36
64,4.14,9.49,27.6299203762877,0,0,0,80,2019110305,1458
65,4.17,8.91,30.2405968856437,0,0,0,84,2019110305,2247
66,3.93,9,37.7941490180689,0,0,0,63,2019110306,661
63,4.09,8.06,32.5568948150772,0,0,0,86,2019110306,969
63,3.85,8.9,35.1158226445003,0,0,0,80,2019110306,1645
61,4.07,9.38,29.3401704153197,0,0,0,65,2019110306,1880
67,3.97,9.29,37.4883248492114,0,0,0,76,2019110306,2402
67,4.74,5.78,10.0368371512145,0,0,0,83,2019110306,2765
62,4.05,8.46,31.9656315438941,-1,0,1,73,2019110306,2909
53,4.3,9.22,22.9600805747715,-1,0,1,76,2019110307,2021
65,3.91,9.64,36.7336807303597,0,0,0,69,2019110307,2203
64,3.77,9.55,32.687742350918,0,0,0,60,2019110308,2071
60,3.98,9.57,30.4949192489503,0,0,0,76,2019110308,3382
72,4.08,8.09,36.2327200193416,0,0,0,76,2019110309,1018
60,4.21,8.55,29.4689124332745,0,0,0,78,2019110309,1250
67,4.13,9.71,34.7987427933826,0,0,0,76,2019110309,2880
68,4.24,9.68,30.5083611490358,0,0,0,95,2019110310,36
60,3.96,9,30.1048202120524,0,0,0,75,2019110310,434
66,3.76,8.86,38.1805735944341,0,0,0,77,2019110310,1837
60,NA,9.06,37.0639946578887,0,0,0,89,2019110310,2123
61,3.46,9.06,35.8981030139477,0,0,0,60,2019110310,2438
61,3.95,9.47,28.086461151238,0,0,0,69,2019110311,1008
56,3.93,8.59,25.4620698294542,-1,0,1,81,2019110311,1920
52,3.84,7.33,21.0808918217423,-1,0,1,83,2019110311,2415
60,4.22,9.05,24.6418221728832,0,0,0,81,2019110311,3061
65,3.9,9.46,31.7700251809784,0,0,0,74,2019110311,4107
64,4.11,9.54,31.9224685762239,0,0,0,74,2019110400,504
56,4.23,9.49,21.8378684857291,0,0,0,76,2019110400,1190
61,4.16,9.65,30.8365773068283,0,0,0,74,2019110400,1882
67,4.05,9.93,35.9436364326149,0,0,0,52,2019110400,2186
58,3.75,9.95,30.2047579033503,0,0,0,52,2019110400,2772
45,3.88,9.51,18.4259002493772,0,0,0,89,2019110400,3453
63,4.16,8.66,34.3824446483958,0,0,0,79,2019110400,3743
66,4.12,8.93,36.1686065531975,0,0,0,70,2019102400,1695
69,4.09,9.98,28.2188536266093,0,0,0,82,2019102700,282
55,5.17,8.23,12.4837574471791,0,0,0,90,2019102700,610
73,3.78,8.35,40.7923448700856,0,0,0,61,2019102701,2071
48,NA,9.58,25.8196223829862,0,0,0,67,2019102701,2238
57,3.97,9.13,25.997017136587,0,0,0,68,2019102701,2694
51,NA,9.13,23.0771857036338,0,0,0,68,2019102701,3892
59,4.1,8.05,25.8010329250594,0,0,0,74,2019102702,35
64,3.92,9.15,34.407599451284,0,0,0,77,2019102702,1825
72,3.88,8.6,43.4583306168104,0,0,0,80,2019102702,2941
69,4.05,8.63,39.0638310973207,0,0,0,84,2019102702,3508
65,3.98,9.14,31.075065567107,0,0,0,81,2019102703,36
65,4.21,9.19,31.7329261178354,0,0,0,86,2019102703,489
61,4.14,9.17,28.5999755244651,0,0,0,88,2019102703,787
61,4.15,8.06,29.5320588513568,0,0,0,66,2019102703,2100
64,4.26,9.29,31.8636548437244,0,0,0,78,2019102703,2452
60,4.17,9.95,27.0470183199553,0,0,0,77,2019102704,2694
61,4.36,9.96,27.305325487897,0,0,0,93,2019102705,166
55,4.09,9.23,24.0411064637217,0,0,0,69,2019102705,3638
64,4.07,9.64,34.7247490991656,0,0,0,92,2019102706,897
65,4.04,8.5,35.638319264522,0,0,0,55,2019102708,1854
62,4.11,8.91,28.6555579251216,0,0,0,47,2019102709,1125
63,3.86,9.51,30.3727015591304,0,0,0,51,2019102710,36
64,4.15,9.09,32.6966619091307,0,0,0,70,2019102710,1425
66,4.09,9.15,33.7003694341768,0,0,0,76,2019102710,2910
59,4.11,8.86,28.1695757866532,0,0,0,70,2019102711,45
64,NA,9.48,34.5875121973235,0,0,0,68,2019102711,1045
64,4.13,9.94,27.9194627455472,0,0,0,89,2019102712,896
67,4.09,9.16,34.6027571155826,0,0,0,75,2019102712,2906
65,4.11,9.71,31.6512401020876,0,0,0,78,2019102712,3500
66,4.26,9.78,31.4958679829593,0,0,0,76,2019102800,990
53,3.93,8.56,25.0378213908479,0,0,0,71,2019102800,1682
62,4.01,8.37,33.177728975926,0,0,0,73,2019102800,2156
56,4.06,8.69,25.1536756757338,0,0,0,69,2019102800,2838
64,4.12,8.58,26.8313026146701,0,0,0,67,2019102000,37
66,4.14,8.07,34.8429749016929,0,0,0,68,2019102000,2833
16,NA,6.38,10.3865923189466,-2,0,2,51,2019102002,2335
60,3.38,9.16,36.7142383824042,0,0,0,75,2019102002,2916
67,3.64,8.8,36.5381389783333,0,0,0,41,2019102002,4146
51,3.23,8.53,28.9199515905542,0,0,0,69,2019102002,4450
67,4.11,9.06,36.3086780260587,0,0,0,73,2019102003,1546
66,4.02,9.41,32.8977202857584,0,0,0,74,2019102003,3360
62,4.08,9.09,26.6543073442174,0,0,0,82,2019102004,36
63,3.89,8.99,33.5638272549482,0,0,0,78,2019102004,2261
65,3.99,9.2,36.2724633847772,0,0,0,66,2019102004,3566
53,4.18,8.06,23.0601691234041,0,0,0,78,2019102004,3888
59,4.08,9.68,23.0123879682227,0,0,0,84,2019102005,36
59,4.14,9.83,26.0434751905348,0,0,0,66,2019102005,591
63,4.26,10.25,27.1019003023773,0,0,0,80,2019102005,1287
62,4.27,9.55,28.8589830035641,0,0,0,74,2019102005,2135
64,4.17,9.12,32.1755574932277,0,0,0,74,2019102005,3178
64,4.23,10.58,29.3995408127406,0,0,0,74,2019102005,3926
73,4.49,10.31,34.4069905687783,0,0,0,80,2019102005,4210
67,4.05,9.56,36.0309936027304,0,0,0,79,2019102006,1083
63,3.78,9.35,34.9890625767539,0,0,0,81,2019102007,48
67,4.05,9.12,35.5693800901843,0,0,0,78,2019102007,2264
65,4.01,8.53,36.6922907434246,0,0,0,86,2019102008,1531
39,3.24,8.97,17.2238932881042,0,0,0,81,2019102008,1816
70,3.3,9.35,46.5343421571639,0,0,0,83,2019102008,1876
50,4.96,5.95,15.1694594498288,0,0,0,59,2019102009,172
67,4.3,9.34,33.1683358038959,0,0,0,0,2019102009,972
64,3.95,8.27,21.6503695118582,0,0,0,88,2019102009,1008
60,4.17,7.6,29.1280363224162,0,0,0,75,2019102009,2784
62,4.1,8.34,26.1515735664223,0,0,0,81,2019102009,3330
65,4.06,9.69,33.0363814604445,0,0,0,84,2019102010,66
60,4.08,9.63,28.9248837508468,0,0,0,73,2019102010,275
65,3.81,9.16,35.683078622787,0,0,0,80,2019102010,3861
67,NA,8.81,44.8921563304772,0,0,0,90,2019102011,349
66,4.07,9.79,32.7222447274022,0,0,0,76,2019102100,1328
73,3.94,9.32,38.1945781492609,0,0,0,79,2019101000,2155
57,3.98,8.99,22.6444717315286,0,0,0,0,2019101301,36
64,4.1,8.67,31.5777959965543,0,0,0,74,2019101301,652
63,NA,9.26,41.6518763082769,0,0,0,73,2019101301,3103
62,3.8,10.07,33.2982462000628,0,0,0,69,2019101302,419
63,3.88,8.69,33.9172227636639,0,0,0,77,2019101303,1702
66,4.02,9.73,34.192987585176,0,0,0,91,2019101304,36
67,4.06,9.65,31.6900615335471,0,0,0,90,2019101304,832
63,4.13,9.65,31.6344527374823,0,0,0,81,2019101304,1444
61,3.99,9.94,28.6891774019403,0,0,0,73,2019101304,2028
65,4.24,8.6,27.5537384033456,0,0,0,76,2019101304,2573
62,4.14,8.87,30.9113005226244,-1,0,1,77,2019101304,3158
63,4.36,8.29,30.9525604756699,0,0,0,83,2019101305,2657
71,4.14,9,23.821236323919,0,0,0,80,2019101307,36
69,3.44,9.31,41.0191784413096,0,0,0,78,2019101307,422
69,4.2,6.93,33.8657348953186,0,0,0,71,2019101307,1267
56,NA,9.05,29.5682870657061,0,0,0,67,2019101307,2241
66,4.14,9.58,30.9602147925366,0,0,0,83,2019101308,36
66,3.83,10.05,32.7962223434346,0,0,0,74,2019101308,729
64,3.81,9.36,32.3740714152545,0,0,0,76,2019101308,1990
64,3.78,8.88,32.9141808344063,0,0,0,85,2019101308,2760
65,3.79,9.56,37.9104128175888,0,0,0,77,2019101310,3577
13,NA,0.52,0.926984358012584,1,5,4,48,2019101310,4192
66,4.13,8.56,31.9170252373244,0,0,0,75,2019101311,36
60,4.16,9.15,22.7199405809082,0,0,0,86,2019101311,1199
64,3.57,8.78,37.5900212822499,0,0,0,70,2019101311,2013
55,3.76,8.71,28.0197733752434,0,0,0,81,2019101311,3096
10,NA,6.03,0.855862138431175,2,4,2,45,2019101311,3498
57,3.87,9.59,25.6447616483367,-1,0,1,83,2019101400,173
62,4,8.91,30.4645531724987,0,0,0,79,2019101400,490
63,3.91,8.78,31.7448783270625,0,0,0,78,2019101400,2070
66,4.15,8.2,33.892243950497,0,0,0,74,2019101400,2235
56,4.09,9.31,22.3365283784208,0,0,0,90,2019101400,2486
65,4.09,8.02,34.7484589586359,0,0,0,79,2019101400,3285
63,4.09,8.87,33.9519189442953,0,0,0,65,2019100300,2522
64,3.78,9.33,29.9007223993,0,0,0,77,2019100601,36
63,4.02,9.75,31.575264052736,0,0,0,68,2019100601,406
69,3.98,9.94,36.1343119486175,0,0,0,92,2019100601,3363
69,4.22,9.54,34.6808664828317,0,0,0,79,2019100601,3756
61,4,9.92,30.633107906316,0,0,0,82,2019100602,1645
51,NA,9.36,30.7209635265563,0,0,0,67,2019100603,3255
67,4.32,9.28,32.9776439425257,0,0,0,50,2019100604,907
52,3.88,8.46,21.6933031140949,-1,0,1,63,2019100604,1775
72,4.25,9.67,40.1200448653787,0,0,0,83,2019100604,3965
70,4.15,8.77,37.7653399296233,0,0,0,76,2019100605,862
70,4.31,9.41,38.2118110013121,0,0,0,80,2019100605,1160
71,3.92,9.03,39.7974484106708,0,0,0,67,2019100605,1643
72,3.94,9.46,41.1723511594857,0,0,0,35,2019100605,2822
67,3.38,8.83,41.8329487366119,0,0,0,84,2019100606,3549
67,4.33,10.13,33.7874962079169,0,0,0,89,2019100607,37
63,4.33,9.5,29.6327740854615,0,0,0,88,2019100607,433
53,4.03,9.3,21.5107275562683,-1,0,1,42,2019100607,1663
59,4.47,8.22,21.1553988381217,0,0,0,85,2019100607,3338
60,3.99,8.82,27.2894283560503,0,0,0,77,2019100608,2520
70,3.71,9.84,40.3301822460549,0,0,0,84,2019100610,226
65,3.92,9.64,34.4127447321483,0,0,0,86,2019100610,557
63,3.96,8.73,33.5772378256461,0,0,0,88,2019100610,2112
70,4.13,10.34,35.0778591136916,0,0,0,90,2019100611,452
66,3.97,9.88,32.5450610692314,0,0,0,81,2019100611,2247
67,3.41,9.73,40.5476361826433,0,0,0,79,2019100611,2908
65,4.39,4.68,31.1078768160092,0,0,0,70,2019100612,416
61,3.83,9.07,30.4249371404445,0,0,0,74,2019100612,2468
61,4.22,7.91,30.6611317468876,0,0,0,78,2019100612,2530
12,NA,6.61,4.35488231758333,0,2,2,47,2019100612,4473
68,3.95,7.46,32.6086276926828,0,0,0,77,2019100700,2491
66,3.78,9.06,35.2458862847851,0,0,0,34,2019092600,963
66,3.52,9.71,37.3790877363266,0,0,0,76,2019092600,1177
64,NA,8.09,33.6731228133062,0,0,0,79,2019092600,3353
64,4.19,9.68,31.552053815877,0,0,0,87,2019092901,1556
64,3.8,9.07,36.459524132934,0,0,0,85,2019092901,1938
63,3.68,9.14,38.5829418266674,0,0,0,75,2019092901,2753
66,4.28,9.49,32.6065790907295,0,0,0,83,2019092901,3165
62,3.84,8.51,34.3741210796727,0,0,0,79,2019092901,3984
67,4.28,8.83,31.902126888344,0,0,0,85,2019092902,36
68,3.8,9.99,35.4706526582187,0,0,0,63,2019092902,596
68,3.84,10.3,34.7523020820204,0,0,0,77,2019092902,2773
61,NA,8.05,30.8972247944698,0,0,0,65,2019092902,3559
61,4.05,6.91,26.1402467471139,0,0,0,74,2019092903,324
70,3.98,8.7,34.705676769082,0,0,0,86,2019092903,802
58,4.12,8.05,20.9261582714076,0,0,0,79,2019092903,1738
45,NA,7.83,23.0258137749787,-1,0,1,65,2019092903,2156
64,3.99,9.22,28.6271706600565,0,0,0,64,2019092903,2208
64,3.98,9.2,28.778514555133,0,0,0,80,2019092903,2989
64,3.78,8.84,32.4385218528835,0,0,0,75,2019092903,3332
63,3.93,5.77,28.9513194863378,0,0,0,79,2019092903,4282
68,4.1,9.64,24.7012651497853,0,0,0,86,2019092904,36
67,4.23,10.1,19.4387370988961,0,0,0,71,2019092904,1339
